URL,Title,Rating,Serving,Time,Category,Ingredients,Preparation,Nutritional Info,Video_ID
https://tasty.co/recipe/veggie-hummus-trio,Veggie Hummus Trio,85.0,10,{'Total': '0:30'},General,"{'General': ['24 oz hummus (675 g), divided', '1 small avocado, sliced', '3 oz red pepper (85 g), roasted', '½ cup beet (100 g), canned', 'pita chip, for serving']}","{1: 'In a food processor, combine 8 ounces (225 g) of hummus with the avocado. Puree until smooth. Transfer to a small bowl.', 2: 'Clean the food processor. Add 8 ounces (225 g) of hummus and the red peppers. Puree until smooth. Transfer to another small bowl.', 3: 'Clean the food processor. Add the remaining hummus and the beets. Puree until smooth. Transfer to another small bowl.', 4: 'Serve with pita chips.', 5: 'Enjoy!'}","{'Calories': '143', 'Fat': '8g', 'Carbs': '12g', 'Fiber': '5g', 'Sugar': '1g', 'Protein': '5g'}",
https://tasty.co/recipe/veggie-cauliflower-fried-rice,Veggie Cauliflower Fried Rice,93.0,3,{},General,"{'General': ['1 head cauliflower', '½ onion, diced', '1 red bell pepper, diced', '1 green bell pepper, diced', '1 yellow bell pepper, diced', '2 cups mushroom (150 g), sliced', '2 teaspoons salt', '1 teaspoon pepper', '3 eggs, beaten']}","{1: 'Remove all leaves and cut the cauliflower into small florets.', 2: 'Place the florets in a food processor and blend until they are a rice-like texture. Be careful not to over process or it may turn mushy. Set aside, and drain excess moisture with a towel, if desired.', 3: 'In a large saucepan over medium-high heat, cook onions, bell peppers, mushrooms, salt, and pepper until vegetables are tender but not soft.', 4: 'Add the cauliflower rice. Cook for about 3-4 minutes until the vegetables are incorporated evenly into the cauliflower.', 5: 'Spread the rice towards the edge of the pan, creating a well in the center. Pour the beaten eggs into the well, stirring only the eggs until they are cooked.', 6: 'Fold the eggs into the rice.', 7: 'Enjoy!'}","{'Calories': '222', 'Fat': '7g', 'Carbs': '29g', 'Fiber': '8g', 'Sugar': '12g', 'Protein': '15g'}",
https://tasty.co/recipe/blackberry-sorbet,Blackberry Sorbet,90.0,2,{},General,"{'General': ['1 lb frozen blackberry (455 g)', '¼ cup honey (85 g), or preferred sweetener']}","{1: 'In the bowl of a food processor or high-speed blender, blend the blackberries and honey until thoroughly combined. Pour into a rectangular loaf pan and smooth into an even layer.', 2: 'Freeze for 2 hours, or until frozen but still soft enough for scooping. If freezing overnight, cover with a lid or plastic wrap, and let it sit out at room temperature for 5-10 minutes before serving.', 3: 'Enjoy!'}","{'Calories': '305', 'Fat': '0g', 'Carbs': '79g', 'Fiber': '11g', 'Sugar': '68g', 'Protein': '2g'}",
https://tasty.co/recipe/berry-cheesecake-crepes,Berry Cheesecake Crepes,97.0,2,{},General,"{'General': ['2 cups all-purpose flour (250 g)', '3 eggs', '¼ cup butter (55 g), melted', '3 tablespoons granulated sugar', '3 cups milk (710 mL)', '1 cup raspberry (125 g)', '1 cup blueberry (100 g)', '1 cup blackberry (150 g)', '2 tablespoons lemon juice', '¼ cup sugar (50 g)', '¼ cup powdered sugar (40 g)', '8 oz cream cheese (225 g), 1 block, softened', 'powdered sugar, to garnish']}","{1: 'In a large bowl, combine flour, eggs, butter, and sugar, stirring until ingredients are slightly mixed.', 2: 'Add the milk ½ cup (120 ml) at a time, stirring vigorously, making sure the milk is completely incorporated into the batter and that the batter is smooth before adding more milk.', 3: 'Repeat with the rest of the milk. The batter should be very liquidy and have no lumps.', 4: 'In a pan over medium heat, pour ⅓ cup (95 g) of the batter in the center and swirl the batter around the edges of the pan until set.', 5: 'To know when the crepe is ready to flip, lift up one of the edges about ⅓ of the way. The bottom side should be golden brown. Flip the crepe.', 6: 'Cook until the edges are starting to slightly crisp.', 7: 'Remove from heat and cover with a paper towel to make sure the crepes stay moist.', 8: 'In a pot over medium heat, combine all the berries with the lemon juice and the sugar, stirring until the mixture comes to a boil.', 9: 'Cook for about 2 minutes, then remove from heat and cool completely.', 10: 'Mix the cream cheese with the powdered sugar until smooth.', 11: 'Spread half of the cream cheese mixture on one side of the crepe.', 12: 'Spread half of the berries on top of the cream cheese.', 13: 'Fold the crepe over the berries, then fold in half.', 14: 'Repeat with the other crepe.', 15: 'Serve with powdered sugar.', 16: 'Enjoy!'}","{'Calories': '1738', 'Fat': '79g', 'Carbs': '211g', 'Fiber': '13g', 'Sugar': '90g', 'Protein': '47g'}",
https://tasty.co/recipe/cobb-salad,Cobb Salad,,2,{},General,"{'General': ['8 strips bacon', '2 chicken breasts', 'salt', 'pepper', '1 shallot, diced', '¼ cup apple cider vinegar (60 mL)', '1 tablespoon dijon mustard', '½ teaspoon salt', '¼ cup olive oil (60 mL)', '¼ teaspoon pepper', '1 romaine lettuce', '2 hard boiled eggs, sliced', '1 roma tomato, diced', '1 avocado, sliced', '4 oz blue cheese (115 g)']}","{1: 'Slice strips of bacon into 1-inch (2 ½ cm) pieces', 2: 'Aggressively season chicken breast on both sides with salt and pepper', 3: 'Over medium-high heat, cook bacon until desired crispness. Remove from the pan and strain over a paper towel. Drain excess fat', 4: 'Cook the chicken breast for 7 minutes on each side, or until internal temperature reaches 165˚F/75˚C.', 5: 'In a bowl, whisk together shallots, apple cider vinegar, dijon mustard, salt and pepper. Slowly drizzle in the olive oil until emulsified.', 6: 'Chop romaine into bite size pieces and dice chicken into cubes.', 7: 'In a serving bowl, add a bed of romaine lettuce.', 8: 'In lines across the bowl, place chicken, blue cheese, bacon pieces, avocado, egg, and tomatoes.', 9: 'Drizzle the dressing over the top.', 10: 'Enjoy!'}",{},
https://tasty.co/recipe/super-easy-no-fry-buffalo-wings-and-blue-cheese-dressing,Super Easy No Fry Buffalo Wings And Blue Cheese Dressing,73.0,1,"{'Total': '0:27', 'Preparation': '0:2', 'Cook': '0:25'}","Chicken Wings,Brine,Sauce,Dressing","{'Chicken Wings': ['2 lb chicken wings (910 g), cut at the joints', '1 teaspoon baking soda', '½ teaspoon granulated garlic', '½ teaspoon salt', '1 tablespoon grapeseed oil', 'black pepper'], 'Brine': ['2 cups water (500 g), 100%', '1 tablespoon salt, 1%', '1 teaspoon sugar', '1 teaspoon black peppercorn', '5 cloves garlic, crushed'], 'Sauce': ['1 cup Frank’s Red Hot® Sauce (240 mL)', '4 tablespoons butter'], 'Dressing': ['3 oz blue cheese (85 g)', '2 tablespoons Kewpie Mayo', '½ cup yogurt (120 g)', '1 bunch chives, sliced', '1 tablespoon dill, dried or fresh', 'water, (to consistency)', 'salt', 'black pepper']}","{1: 'Whisk brine together and allow to dissolve.', 2: 'Submerge wings and refrigerate for 12 hours.', 3: 'Remove from brine and pat dry before using', 4: 'Toss wings with salt, pepper, garlic powder, and baking soda. Coat with oil.', 5: 'Place on a wire rack (very important for air flow)', 6: 'Bake at 450F for 18-25 minutes until golden brown and crispy.', 7: 'For the dressing, combine all and adjust consistency with water. Season to taste.', 8: 'Toss with warmed hotsauce & butter.', 9: 'Devour!'}",{},
https://tasty.co/recipe/spicy-chicken-bacon-flatbread,Spicy Chicken Bacon Flatbread,85.0,4,{},General,"{'General': ['nonstick cooking spray, for greasing', '1 can refrigerated pizza dough', '1 cup cooked chicken (125 g), diced', '¼ cup Frank’s Red Hot® Sauce (60 mL)', '1 cup shredded white cheddar cheese (100 g)', '5 strips bacon, cooked and chopped', '⅓ cup crumbled blue cheese (40 g)', '¼ cup scallions (10 g), green parts only']}","{1: 'Preheat the oven to 425°F (220°C). Grease a baking sheet with nonstick spray.', 2: 'Roll out the pizza dough and cut in half lengthwise (save the other half for another use). Place the dough on the prepared baking sheet and use your fingers to stretch and shape it into an oval.', 3: 'In a small bowl, mix the diced chicken with the Frank’s RedHot® until well coated.', 4: 'Top the dough with the white cheddar cheese, Frank’s RedHot® chicken, and bacon.', 5: 'Bake the flatbread for 10–15 minutes, or until the crust is golden brown.', 6: 'Top the flat bread with the blue cheese and scallions. Cut into 8 slices, then serve.', 7: 'Enjoy!'}","{'Calories': '788', 'Fat': '39g', 'Carbs': '58g', 'Fiber': '2g', 'Sugar': '3g', 'Protein': '45g'}",
https://tasty.co/recipe/healthy-slow-cooker-buffalo-chicken-dip,Healthy Slow Cooker Buffalo Chicken Dip,97.0,10,{},General,"{'General': ['8 oz reduced fat cream cheese (225 g)', '¼ cup nonfat greek yogurt (70 g)', '2 chicken breasts, cooked and shredded', '½ cup low fat cheddar cheese (50 g)', '½ cup light crumbled blue cheese (50 g)', '⅓ cup buffalo sauce (80 g)']}","{1: 'Add all ingredients into a slow cooker.', 2: 'Stir until combined.', 3: 'Cook on high for 4 hours or until all cheese is melted.', 4: 'Enjoy!'}","{'Calories': '199', 'Fat': '13g', 'Carbs': '2g', 'Fiber': '0g', 'Sugar': '2g', 'Protein': '14g'}",
https://tasty.co/recipe/3-hour-burger,3-Hour Burger,92.0,4,{},"Brioche Buns,Caramelized Onions,Aioli,Burger,Special Equipment","{'Brioche Buns': ['¾ cup milk (180 mL), warm to the touch', '¼ cup warm water (60 mL), divided, plus 1 teaspoon', '2 teaspoons active dry yeast', '¼ cup sugar (50 g)', '4 cups bread flour (500 g)', '3 teaspoons kosher salt', '3 large eggs, divided', '8 tablespoons unsalted butter, room temperature'], 'Caramelized Onions': ['2 tablespoons olive oil', '4 yellow onions, thinly sliced through the root end', '1 tablespoon kosher salt', '½ cup water (120 mL), divided', '½ cup dry red wine (120 mL), divided'], 'Aioli': ['2 large egg yolks', '1 garlic, grated', '1 teaspoon dijon mustard', '½ cup grapeseed oil (120 mL)', '¼ cup extra virgin olive oil (60 mL)', '½ teaspoon kosher salt', '¼ teaspoon freshly ground black pepper', '1 lemon juice'], 'Burger': ['¾ lb sirloin (340 g), cubed and frozen for 30 minutes', '¾ lb beef chuck (340 g), cubed and frozen for 30 minutes', '¾ lb boneless short ribs (340 g), cubed and frozen for 30 minutes', '1 teaspoon kosher salt', '1 teaspoon black pepper, freshly ground', '4 slices gruyère cheese', '1 cup fresh arugula (30 g), for serving', 'french fry, for serving'], 'Special Equipment': ['1 meat grinder, frozen for 30 minutes']}","{1: 'Make the brioche buns: In a liquid measuring cup, combine the milk, ¼ cup (60 ml) water, yeast, and sugar, and let stand until foamy, about 5 minutes.', 2: 'In the bowl of a stand mixer fitted with the dough hook, add the flour and salt, and mix on low speed.', 3: 'With the mixer running on medium-low speed, add the yeast mixture and mix until just combined.', 4: 'Add 2 of the eggs and mix until the eggs are combined and the dough looks sticky, about 1 minute.', 5: 'Add the butter 1 tablespoon at a time, and mix until incorporated into the dough. Continue mixing on medium speed for 8 minutes, until the dough is smooth and comes together in a taught ball.', 6: 'Transfer the dough to a greased bowl and covered with plastic wrap. Let rise for 1 hour, or until doubled in size.', 7: 'Preheat the oven to 400˚F (200˚C). Line a baking sheet with parchment paper.', 8: 'Divide the dough into eight equal portions and roll into even balls. Flatten the balls into 3-inch discs and place on the prepared baking sheet. Cover with a kitchen towel and let rise for 30 minutes.', 9: 'In a small bowl, whisk together the remaining egg and teaspoon of water. Brush the egg wash over the buns.', 10: 'Bake for 15-17 minutes, until the buns are deep golden brown. Let cool to room temperature before serving.', 11: 'Make the caramelized onions: Heat the olive oil in a large skillet over medium heat. Once the oil begins to shimmer, add the onions and stir until well coated. Cook the onions for 30 minutes, stirring occasionally, and season with salt. Add ¼ cup (60 ml) of water and scrape up any brown bits on the bottom of the pan. Continue cooking for 30 minutes, until the onions are golden brown, then add the remaining ¼ cup (60 ml) water, scraping up any brown bits. Cook for 30 minutes more, then add ¼ cup (60 ml) of wine, scraping up any brown bits. Cook for another 15 minutes, then add the remaining ¼ cup (60 ml) of wine. Cook for a final 15 minutes, until the onions are deeply caramelized.', 12: 'Make the aioli: In a medium bowl, whisk together the egg yolks, garlic, and mustard until smooth.', 13: 'Add a drop of grapeseed oil and whisk to combine. Continue adding the grapeseed oil, drop by drop, until the mixture begins to thicken and emulsify. Once thickened, add the remaining grapeseed oil in a slow and steady stream, whisking until combined. The mixture should be thick and glossy.', 14: 'Add the olive oil in a slow and steady stream while continuing to whisk.', 15: 'Add the salt and pepper and whisk to combine.', 16: 'Add the lemon juice in 1-teaspoon increments until the aioli is thick and pale yellow. Cover with plastic wrap and refrigerate until serving.', 17: 'Grind the burger meat: Freeze the meat grinder parts before using. Attach the meat grinder to a stand mixture. Working in batches, add the frozen cubed meat and process through the grinder.', 18: 'Divide the beef into 4 8 ounce (225 grams) portions and form into patties. Place on a cutting board. Use your thumb to press a divot into the center of each burger.', 19: 'Heat the grapeseed oil in a cast iron or stainless steel skillet over medium-high heat until nearly smoking. Add the formed burger patties to the pan and cook for 3-4 minutes, without disturbing.', 20: 'Use a spatula to flip the burgers over and place a slice of Gruyère on each one. Cook for another 3-4 minutes, until the burger is cooked through and cheese has melted.', 21: 'Place the burgers on the brioche buns, along with the aioli, caramelized onions, and arugula. Serve with fries.', 22: 'Enjoy!'}",{},
https://tasty.co/recipe/roasted-rosemary-garlic-loaf,Roasted Rosemary Garlic Loaf,99.0,1,"{'Total': '3:40', 'Preparation': '0:10', 'Cook': '1:0'}",General,"{'General': ['2 heads garlic', '¼ cup olive oil (60 mL), plus 2 table spoons', '2 ½ teaspoons kosher salt, divided', '2 ¼ cups bread flour (280 g), plus more for dusting', '1 ¼ cups whole wheat flour (155 g)', '3 sprigs fresh rosemary, minced', '1 ½ cups warm water (360 mL)', '1 tablespoon instant yeast']}","{1: 'Preheat the oven to 400°F (200°C).', 2: 'Remove the top of each garlic bulb so just the tops of the cloves are exposed. Set the tops aside. Drizzle 1–2 tablespoons of olive oil over top of each bulb, letting the oil seep down between the cloves. Season each bulb with ¼ teaspoon of salt. Place the tops back on each bulb and set in a shallow baking dish.', 3: 'Bake for 20–25 minutes, until the cloves are completely tender, but not mushy. Since the garlic will continue cooking in the bread, you want them a little more firm so they hold their shape in the loaf.', 4: 'Let the garlic to cool until safe to handle. Gentle press on the bottom of each clove to pop it out of its skin. Roughly chop the garlic cloves and set aside.', 5: 'In a large bowl, combine the bread flour, whole wheat flour, chopped garlic, rosemary, and the remaining 2 teaspoons of salt. Stir well with a rubber spatula.', 6: 'In a separate large bowl, combine the warm water, remaining ¼ cup (60 ml) olive oil, and the yeast.', 7: 'Add the dry ingredients to the wet ingredients and use a rubber spatula to stir until the dough just comes together. With your hands, knead the dough in the bowl until there are no dry, floury spots remaining. Cover with a kitchen towel and let rest in a warm place for 60 minutes, or until almost doubled in size.', 8: 'Using the spatula, fold the dough toward the center again 8 more times, rotating the bowl each time. Cover with the towel and let rest for 30 minutes more.', 9: 'Place a Dutch oven with a lid in the oven, and preheat the oven to 450°F (230°C) for 30 minutes.', 10: 'Lightly dust a clean surface and your hands with flour. Carefully turn the dough out of the bowl onto the floured surface. Fold the edges of the dough towards the center 8 times, then flip the dough over and transfer to a piece of parchment paper.', 11: 'Carefully remove the Dutch oven from the oven (it will be very hot) and use the parchment to lift the bread into the pot. Cover with the lid.', 12: 'Bake the bread for 30 minutes. Remove the lid and reduce the oven temperature to 425°F (220°C). Bake for 20 more minutes, until the bread is golden brown.', 13: 'Carefully slide the bread out of the pot and onto a wire rack. Remove the parchment paper and let the bread cool for at least 1 hour before slicing.', 14: 'Slice the bread and serve as desired.', 15: 'Enjoy!'}","{'Calories': '2018', 'Fat': '62g', 'Carbs': '316g', 'Fiber': '25g', 'Sugar': '1g', 'Protein': '55g'}",
https://tasty.co/recipe/grilled-peach-panini,Grilled Peach Panini,80.0,2,"{'Total': '0:25', 'Preparation': '0:10', 'Cook': '0:8'}","Panini,Arugula Peach Salad","{'Panini': ['4 slices sourdough bread, or crusty artisan bread', '4 tablespoons pesto', '3 oz brie cheese (90 g), sliced', '1 large peach, pitted and thinly sliced', '1 ½ teaspoons aged balsamic vinegar, divided', '4 tablespoons unsalted butter, room temperature', 'nonstick cooking spray, for greasing'], 'Arugula Peach Salad': ['1 large peach, pitted and cut into ½-inch (1.24 cm) wedges', '8 oz arugula (225 g)', 'olive oil, for drizzling', 'aged balsamic vinegar, for drizzling']}","{1: 'Make the panini: Heat a panini press to high heat.', 2: 'Spread 1 tablespoon of pesto on each slice of bread. Layer 3–4 Brie slices, 4–5 peach slices, and a drizzle of aged balsamic on 2 slices of bread. Place the other slices of bread, pesto-side down, on top.', 3: 'Spread 1 tablespoon of butter on one side of each sandwich.', 4: 'Grease the panini press lightly with nonstick spray. Place a sandwich on the panini press, buttered-side down. Butter the top slice bread, then close the panini press. Cook until the cheese is melted, 2–3 minutes. Remove the panini from the press and repeat with the remaining sandwich.', 5: 'Make the salad: Arrange the peach wedges on the panini press and cook until grill marks appear, 2–3 minutes. Remove from the press.', 6: 'In a medium bowl, drizzle the arugula with olive oil and aged balsamic vinegar. Toss well. Add the grilled peaches.', 7: 'Serve the panini with the salad alongside.', 8: 'Enjoy!'}","{'Calories': '863', 'Fat': '62g', 'Carbs': '59g', 'Fiber': '6g', 'Sugar': '24g', 'Protein': '23g'}",
https://tasty.co/recipe/brie-walnuts-sweet-potato-toast,Brie & Walnuts Sweet Potato Toast,86.0,1,{'Total': '0:30'},General,"{'General': ['1 sweet potato', 'spreadable brie, to taste', '1 handful walnuts', 'honey, to taste']}","{1: 'Cut sweet potato into thin slices, about ¼ inch (6 mm) thick.', 2: 'Place in toaster and set it to the maximum cook time. When it pops, flip the sweet potato slices over and toast 1 more time. Depending on the strength of your toaster and your preferences, you may need to toast it 1 more time after that.', 3: 'Remove from toaster and let cool enough to handle.', 4: 'Spread brie evenly across sweet potato toast.', 5: 'Top with walnuts, drizzle with honey.', 6: 'Enjoy!'}","{'Calories': '555', 'Fat': '32g', 'Carbs': '61g', 'Fiber': '10g', 'Sugar': '18g', 'Protein': '11g'}",
https://tasty.co/recipe/rib-dogs-4-ways,Rib Dogs 4-Ways,,12,{},General,"{'General': ['1 rack baby back ribs', '2 tablespoons paprika', '1 ½ tablespoons kosher salt', '1 tablespoon cumin', '1 tablespoon granulated garlic', '1 tablespoon chilli powder', '1 teaspoon brown sugar', '¹⁄₂₁ tablespoon black pepper', '½ teaspoon cayenne pepper', '1 tablespoon granulated onion']}","{1: 'Place 1 rack of baby ribs on foil paper.', 2: 'In a bowl, add 1 tbsp paprika, 1 ½ tbsp kosher salt, 1 tbsp cumin, 1 tbsp granulated garlic, 1 tbsp chili powder ,1 tsp brown sugar, ½ tbsp black pepper, ½ tsp cayenne pepper and 1 tbsp granulated onion and mix them well.', 3: 'Sprinkle this mixture onto our ribs, thoroughly coating both sides.', 4: 'Cover the rib with your foil paper and bake it for 300 degrees Fahrenheit (150 degree Celsius) for 3-3.5 hours.', 5: 'Unwrap your cooked ribs and carefully remove the bones.', 6: 'Chop the ribs into hot-dog sized bites and place them on your hot dog breads.', 7: ""Add a variety of seasoning, relishes and sauces as per your liking. Here's a few options we love!"", 8: 'a) Season with barbecue sauce, coleslaw and red onion', 9: 'b) Use caramelised onion. sauerkraut and Dijon mustard', 10: 'c) Top with chipotle sauce, avocado pickled red onion and quest fresco', 11: 'd) Or, use mayonnaise, sriracha pickled vegetables and jalapeño cilantro', 12: 'Serve hot. Enjoy!'}","{'Calories': '128', 'Fat': '9g', 'Carbs': '2g', 'Fiber': '0g', 'Sugar': '0g', 'Protein': '6g'}",
https://tasty.co/recipe/vegetable-quinoa-biryani,Vegetable Quinoa Biryani,,6,{},General,"{'General': ['1 tablespoon avocado oil', '2 whole dry chili peppers', '2 whole bay leaves', '½ cinnamon stick, broken into pieces', '4 whole cloves', '½ teaspoon whole cumin seeds, jeeru', '1 zucchini, thinly sliced', '1 medium onion, sliced', '1 small eggplant, thinly sliced', '1 cup mixed vegetable (150 g)', '2 green chiles, sliced', '4 cloves garlic, finely chopped', '2 teaspoons ginger, minced', '2 teaspoons paprika', '1 teaspoon red chili powder', '½ teaspoon turmeric, hardar', '1 teaspoon salt, (adjust based on taste preference)', '2 teaspoons biryani masala pack', '½ cup water (120 mL)', '4 cups cooked quinoa (680 g)']}","{1: 'Heat avocado oil in a pan. To this, add whole spices like bay leaves, cinnamon sticks, dry chili peppers, cloves and whole cumin seeds.', 2: 'Once the spices start to sizzle, add the chopped veggies and garlic and ginger.', 3: 'Add the remainder of the spices and water and mix well.', 4: 'Cook for about 5 minutes, until veggies have softened and the flavors have incorporated.', 5: 'In a separate pan, alternate with a bed of quinoa layered with the cooked veggies.', 6: 'Garnish with chopped cilantro and serve.', 7: 'Enjoy!'}","{'Calories': '572', 'Fat': '18g', 'Carbs': '85g', 'Fiber': '12g', 'Sugar': '5g', 'Protein': '17g'}",
https://tasty.co/recipe/avocado-toast,Avocado Toast,94.0,1,{'Total': '0:30'},General,"{'General': ['1 slice sprouted bread', '¼ avocado, sliced', 'Sriracha, to taste, optional']}","{1: 'Toast bread and top with avocado slices. Drizzle with Sriracha if desired.', 2: 'Enjoy!'}","{'Calories': '72', 'Fat': '5g', 'Carbs': '4g', 'Fiber': '2g', 'Sugar': '0g', 'Protein': '1g'}",
https://tasty.co/recipe/spicy-fried-egg-avocado-toast,Spicy Fried Egg Avocado Toast,97.0,1,{'Total': '0:30'},General,"{'General': ['bread, toasted', '½ avocado, mashed', 'salt, to taste', 'pepper, to taste', '1 egg, fried to preference', '½ teaspoon Sriracha']}","{1: 'Mash half of an avocado. Add salt and pepper, to taste. Mix until well combined.', 2: 'Spread the mashed avocado evenly across toast.', 3: 'Top with the fried egg, and drizzle with Sriracha.', 4: 'Enjoy!'}","{'Calories': '217', 'Fat': '17g', 'Carbs': '7g', 'Fiber': '5g', 'Sugar': '0g', 'Protein': '9g'}",
https://tasty.co/recipe/kiwi-apple-banana-freezer-prep-smoothie,Kiwi Apple Banana Freezer-Prep Smoothie,89.0,2,{},General,"{'General': ['1 cup kiwi (180 g), sliced', '1 cup apple (120 g), sliced', '1 banana, sliced', '2 cups milk (470 mL)']}","{1: 'Mix fruits together in a plastic bag.', 2: 'Seal bag and place in freezer for up to 6 months.', 3: 'When ready, mix milk and fruit in a blender until consistency is smooth.', 4: 'Enjoy!'}","{'Calories': '285', 'Fat': '5g', 'Carbs': '54g', 'Fiber': '6g', 'Sugar': '37g', 'Protein': '9g'}",
https://tasty.co/recipe/homemade-white-chocolate-almond-cookies,Homemade White Chocolate Almond Cookies,,10,{},General,"{'General': ['1 ⅔ cups all purpose flour (205 g), plain flour', '½ teaspoon baking soda', '½ teaspoon cornstarch', '¼ teaspoon kosher salt', '10 tablespoons salted butter, melted and cooled (is using unsalted, use 1/2 teaspoon salt)', '⅔ cup light brown sugar (135 g)', '¼ cup granulated sugar (50 g)', '1 large egg', '1 teaspoon pure vanilla extract', '¼ teaspoon almond extract', '½ cup whole almonds (60 g), chopped (toasted if desired)', '½ cup slivered almonds (65 g)', '⅔ cup white chocolate chip (95 g), white baking chips, or white chocolate chunks']}","{1: 'Place butter in a heatproof bowl and melt in the microwave in 10 seconds intervals; set aside to cool completely.', 2: 'In another bowl, add the flour, salt, baking  soda, and cornstarch and mix until well combined; set aside.', 3: 'Once the butter has cooled, add the brown sugar, granulated/caster sugar, vanilla extract and almond extract; whisk until mixture has thickened, 1-2 minutes.', 4: 'Add the flour mixture to the butter mixture and mix until a dough forms; add the white chocolate chips and almonds and mix until thoroughly distributed.', 5: 'Cover the dough and chill for at least 30 minutes.', 6: 'Preheat the oven to 350°F (175°C), and line two baking sheets with parchment paper, or silicone mats.', 7: 'Portion dough into 2 tablespoons/1 oz portions and place on lined cookie sheets.', 8: 'Bake for 10-12 minutes, rotating the cookie sheet halfway through to ensure evening browning.', 9: 'Let cookies sit on the tray for 5 minutes, then transfer to the cooling rack. Store in an airtight container.'}","{'Calories': '384', 'Fat': '23g', 'Carbs': '40g', 'Fiber': '1g', 'Sugar': '27g', 'Protein': '5g'}",
https://tasty.co/recipe/pumpkin-pie-fresh-pumpkin-pie,Fresh Pumpkin Pie,95.0,8,{},"General,Filling","{'General': ['1 premade pie crust, rolled out to  ⅛-inch (3 mm) thick'], 'Filling': ['2 ½ lb sugar pumpkin (1.1 kg)', '1 teaspoon cinnamon', '⅛ teaspoon allspice', '⅛ teaspoon cloves', '¼ teaspoon ginger', '¼ teaspoon nutmeg', '½ teaspoon kosher salt', '1 teaspoon vanilla', '½ cup granulated sugar (100 g)', '½ cup brown sugar (110 g)', '3 large eggs', '1 large egg yolk', '1 ¼ cups half & half (300 mL)', 'egg wash']}","{1: 'Preheat the oven to 400˚F (200˚C). Line a baking sheet with parchment paper.', 2: 'Gently lay the rolled-out pie crust in a pie dish. Trim the excess dough around the sides.', 3: 'Tuck the dough under the edge, and crimp the edges using the index finger knuckle on one hand and the thumb and index finger on your other hand. Chill in the refrigerator for 14-20 minutes.', 4: 'After chilling the crust, crumple a piece of parchment paper, then spread it out in the center of the crust. Add dried chickpeas or baking beans to the center and spread toward the sides of the crust--this will add weight to keep the crust from puffing up and hold up the walls.', 5: 'Bake the crust for 15-20 minutes, until slightly golden and there are no raw doughy spots.', 6: 'Cut the sugar pumpkin into 8 wedges. Use a paring knife or spoon remove all of the seeds and pulp.', 7: 'Place the pumpkin on the prepared baking sheet and dry roast for 15-20 minutes, until tender.', 8: 'Let the pumpkin cool slightly, then peel off the skin using your hands or a spoon.', 9: 'Increase the oven temperature to 425˚F (220˚C).', 10: 'Add 16 ounces (455 g) of the pumpkin to a food processor, along with the cinnamon, allspice, cloves, ginger, nutmeg, salt, vanilla, granulated sugar, brown sugar, eggs, egg yolk, and half-and-half. Puree until very smooth, 6-8 minutes.', 11: 'Pour the filling into the prebaked crust. Brush the edges of the crust with egg wash.', 12: 'Bake the pie for 15 minutes, then reduce the oven temperature to 350˚F (180˚C) and continue to bake for 30-35 minutes more, until the edges are set but the center still jiggles slightly when shaken.', 13: 'Let cool at room temp for at least 2 hours, or in the fridge overnight', 14: 'Slice and serve.', 15: 'Enjoy!'}","{'Calories': '329', 'Fat': '14g', 'Carbs': '44g', 'Fiber': '3g', 'Sugar': '21g', 'Protein': '7g'}",
https://tasty.co/recipe/swedish-meatballs,Swedish Meatballs,95.0,40,{'Total': '0:25'},"Meatballs,Swedish Gravy","{'Meatballs': ['1 lb ground beef (455 g)', '1 lb ground pork (455 g)', '1 cup panko breadcrumbs (50 g)', '½ cup onion (75 g), finely minced', '¼ cup fresh parsley (10 g), finely chopped', '2 cloves garlic, minced', '2 eggs', 'salt, to taste', 'pepper, to taste'], 'Swedish Gravy': ['¼ cup butter (55 g)', '¼ cup all-purpose flour (30 g)', '2 cups beef broth (480 mL)', '½ teaspoon ground allspice', '½ teaspoon nutmeg, freshly grated', '1 cup heavy cream (240 mL)', 'salt, to taste', 'pepper, to taste', 'fresh parsley, chopped, to serve']}","{1: 'Preheat oven to 425°F (220°C).', 2: 'In a medium-size bowl mix together the beef, pork, bread crumbs, onion, parsley, garlic, eggs, salt, and pepper until just combined.', 3: 'Take a walnut size of the meat mixture and roll into a ball. Repeat with remaining meat and transfer to an oiled rack on a sheet tray.', 4: 'Bake meatballs for 15 minutes, until golden brown. Set aside.', 5: 'Melt butter in a pan on medium heat and allow it to brown slightly. Stir in the flour completely and cook for about 1 minute creating a pale roux.', 6: 'Add the beef broth, stir, and cook until it thickens.', 7: 'Add in the ground allspice, nutmeg, salt, pepper, and the heavy cream, stir, and bring to a simmer for 5 minutes.', 8: 'Add the meatballs and coat them with the gravy.', 9: 'Sprinkle with the parsley, poke with toothpicks, and serve!', 10: 'Enjoy!'}","{'Calories': '129', 'Fat': '8g', 'Carbs': '5g', 'Fiber': '0g', 'Sugar': '1g', 'Protein': '7g'}",
